worstcustomerservic,0.000152,0.000118
deep,0.000139,0.000118
deal,0.000694,0.001154
aadvantag,0.000063,0.000259
global,0.000139,0.000283
welcom,0.000063,0.000518
not,0.000063,0.005629
wish,0.000290,0.000777
current,0.000492,0.000848
own,0.000644,0.000377
transport,0.000227,0.000118
mr,0.000139,0.000118
point,0.001199,0.001036
flightlat,0.000732,0.000612
shock,0.000240,0.000118
advantag,0.000164,0.000283
medic,0.000164,0.000118
interest,0.000202,0.000330
employe,0.001237,0.000777
sick,0.000290,0.000118
among,0.000063,0.000353
cleveland,0.000139,0.000118
make,0.004078,0.003862
extend,0.000240,0.000118
pain,0.000215,0.000118
luggag,0.003093,0.000565
uk,0.000189,0.000377
appreci,0.000821,0.002496
selfi,0.000063,0.000353
disappoint,0.001654,0.000330
high,0.000391,0.000565
regard,0.000303,0.000283
hi,0.000366,0.001743
slow,0.000290,0.000118
regular,0.000139,0.000118
expect,0.000846,0.000730
winner,0.000063,0.000400
earli,0.000884,0.000777
appl,0.000063,0.000283
now,0.000063,0.004805
god,0.000202,0.000330
short,0.000316,0.000447
wouldv,0.000152,0.000118
perfect,0.000152,0.000353
may,0.000556,0.000777
havent,0.001136,0.000424
gotta,0.000189,0.000118
long,0.001717,0.001272
deplan,0.000316,0.000118
typic,0.000164,0.000118
chanc,0.000543,0.001272
badservic,0.000328,0.000118
consist,0.000278,0.000118
wall,0.000063,0.000754
enjoy,0.000227,0.000636
mech,0.000152,0.000118
horribl,0.001035,0.000259
decid,0.000265,0.000118
take,0.003434,0.002544
till,0.000215,0.000118
forgot,0.000253,0.000259
arrang,0.000063,0.000330
mileageplus,0.000202,0.000259
sju,0.000164,0.000118
expir,0.000341,0.000424
put,0.001604,0.000801
worker,0.000177,0.000118
expens,0.000316,0.000118
holder,0.000152,0.000259
help,0.000063,0.007537
got,0.003775,0.004004
breakfast,0.000063,0.000259
profession,0.000063,0.000400
allow,0.000871,0.000801
onto,0.000265,0.000118
especi,0.000278,0.000118
howev,0.000354,0.000118
slept,0.000164,0.000118
provid,0.000783,0.000871
trip,0.001869,0.002143
though,0.000732,0.001013
unfriendlyski,0.000189,0.000118
last,0.002929,0.001931
chang,0.004028,0.003462
met,0.000139,0.000353
differ,0.001199,0.000683
moment,0.000063,0.000353
iphon,0.000152,0.000400
cross,0.000278,0.000589
great,0.001073,0.005959
anywher,0.000303,0.000306
embarrass,0.000278,0.000118
alon,0.000253,0.000118
canadian,0.000139,0.000118
cxl,0.000139,0.000118
occur,0.000164,0.000118
has,0.004823,0.002308
year,0.001048,0.001696
els,0.000694,0.000330
crap,0.000227,0.000118
goe,0.000278,0.000447
over,0.004407,0.001295
warm,0.000063,0.000542
date,0.000341,0.000754
flytpa,0.000063,0.000330
hook,0.000063,0.000353
procedur,0.000177,0.000118
someth,0.000783,0.000824
land,0.001591,0.001437
pit,0.000164,0.000259
give,0.002247,0.001554
each,0.000568,0.000353
problem,0.002955,0.001790
weight,0.000177,0.000118
patienc,0.000240,0.000118
seattl,0.000164,0.000400
announc,0.000480,0.000542
everyth,0.000354,0.000824
correct,0.000467,0.000612
suicid,0.000063,0.000259
volum,0.000366,0.000118
youv,0.000644,0.000400
hell,0.000328,0.000118
lie,0.000631,0.000118
tech,0.000177,0.000118
ur,0.000846,0.000424
precheck,0.000164,0.000118
statement,0.000139,0.000118
deliveri,0.000265,0.000118
thing,0.001124,0.001154
which,0.001124,0.000542
redirect,0.000152,0.000118
mom,0.000303,0.000447
chairman,0.000215,0.000283
off,0.002790,0.001719
patient,0.000265,0.000118
gold,0.000366,0.000283
monday,0.000442,0.000612
august,0.000063,0.000353
report,0.000480,0.000330
besid,0.000139,0.000118
charact,0.000240,0.000118
resolv,0.000518,0.000447
piss,0.000240,0.000118
isnt,0.001187,0.000447
annoy,0.000316,0.000118
becaus,0.003712,0.000683
day,0.005707,0.002661
awesom,0.000278,0.002591
aa,0.002462,0.002167
multipl,0.000404,0.000118
brutal,0.000152,0.000118
malfunct,0.000164,0.000118
cri,0.000202,0.000118
there,0.005341,0.005252
respect,0.000189,0.000118
decis,0.000215,0.000118
app,0.001023,0.000966
us,0.006225,0.004946
veri,0.002260,0.002096
mark,0.000152,0.000330
inexcus,0.000152,0.000118
taken,0.000404,0.000495
back,0.004747,0.003674
aircraft,0.000391,0.000283
tire,0.000391,0.000118
immedi,0.000202,0.000118
den,0.000379,0.000518
termin,0.000568,0.000659
vega,0.000455,0.001413
social,0.000215,0.000518
redcarpet,0.000063,0.000259
schedul,0.000909,0.000848
poor,0.001174,0.000306
than,0.002588,0.001107
park,0.000240,0.000118
actual,0.001035,0.000730
same,0.001540,0.001083
their,0.002045,0.001248
traffic,0.000202,0.000118
okc,0.000152,0.000118
sun,0.000139,0.000283
ac,0.000177,0.000118
taxi,0.000265,0.000118
faster,0.000202,0.000118
reschedul,0.000896,0.000377
lose,0.001073,0.000118
held,0.000379,0.000259
perform,0.000164,0.000118
crazi,0.000492,0.000118
dm,0.001263,0.003580
strand,0.001187,0.000259
captain,0.000265,0.000306
sure,0.001490,0.001719
tarmac,0.001048,0.000118
think,0.001477,0.001578
four,0.000391,0.000118
hr,0.001439,0.000353
mon,0.000164,0.000118
model,0.000139,0.000118
parti,0.000164,0.000471
overnight,0.000391,0.000118
guy,0.003207,0.004051
leav,0.001932,0.001295
kp,0.000063,0.000283
queue,0.000227,0.000118
american,0.000606,0.000895
left,0.001540,0.001507
consid,0.000379,0.000306
drop,0.000644,0.000447
happi,0.000732,0.001083
board,0.003258,0.002308
absurd,0.000227,0.000118
york,0.000152,0.000118
question,0.000581,0.001130
ad,0.000391,0.000612
ind,0.000139,0.000118
initi,0.000152,0.000118
okay,0.000290,0.000589
first,0.002058,0.002544
hate,0.000606,0.000118
snow,0.000530,0.001248
indic,0.000189,0.000118
split,0.000152,0.000118
bird,0.000177,0.000400
slc,0.000164,0.000283
about,0.004659,0.003297
trueblu,0.000164,0.000353
ski,0.000189,0.000118
dure,0.000505,0.000683
exampl,0.000152,0.000306
mainten,0.000669,0.000118
offer,0.001225,0.001201
laptop,0.000152,0.000118
mechan,0.001023,0.000283
ontim,0.000139,0.000283
ruin,0.000606,0.000118
eastern,0.000063,0.000259
thought,0.000505,0.000636
doe,0.001604,0.001554
error,0.000808,0.000118
anoth,0.002778,0.001437
tsa,0.000417,0.000447
seem,0.001124,0.000518
neveragain,0.000404,0.000118
bday,0.000139,0.000353
houston,0.000619,0.000424
account,0.000846,0.000707
yell,0.000253,0.000118
carryon,0.000265,0.000118
side,0.000139,0.000259
amount,0.000177,0.000283
who,0.001818,0.001813
wednesday,0.000177,0.000330
book,0.004204,0.003933
pax,0.000177,0.000118
tix,0.000316,0.000424
bad,0.002096,0.000848
sky,0.000215,0.000353
due,0.002727,0.000801
club,0.000391,0.000636
care,0.001566,0.001107
act,0.000265,0.000118
regist,0.000164,0.000118
qualiti,0.000189,0.000118
these,0.000543,0.000754
itinerari,0.000328,0.000306
angri,0.000265,0.000118
drunk,0.000215,0.000118
recommend,0.000152,0.000118
general,0.000063,0.000283
figur,0.000568,0.000471
cours,0.000265,0.000424
card,0.000732,0.000942
unfriend,0.000152,0.000118
noon,0.000177,0.000118
seen,0.000366,0.000377
dfw,0.001212,0.001366
accept,0.000581,0.000447
came,0.000366,0.000306
late,0.004760,0.001248
runway,0.000745,0.000353
whatev,0.000152,0.000118
deserv,0.000152,0.000565
nobodi,0.000253,0.000118
pay,0.001995,0.000871
import,0.000227,0.000118
wife,0.000896,0.000589
unhappi,0.000341,0.000118
perk,0.000164,0.000118
va,0.000152,0.000118
much,0.001225,0.003274
tuesday,0.000379,0.000400
clue,0.000227,0.000118
america,0.000152,0.000400
infant,0.000202,0.000259
simpli,0.000215,0.000118
hostag,0.000164,0.000118
advertis,0.000189,0.000118
easili,0.000164,0.000118
game,0.000164,0.000353
wheel,0.000152,0.000283
control,0.000391,0.000306
suitcas,0.000328,0.000118
flyer,0.000492,0.000400
dog,0.000215,0.000118
somebodi,0.000189,0.000118
unitedsuck,0.000164,0.000118
carousel,0.000215,0.000118
whos,0.000139,0.000259
food,0.000783,0.000447
discuss,0.000189,0.000118
svc,0.000341,0.000118
legroom,0.000189,0.000118
ah,0.000139,0.000118
impress,0.000215,0.000589
charlott,0.000619,0.000565
sunday,0.000417,0.000518
worth,0.000341,0.000283
notcool,0.000152,0.000118
worst,0.002942,0.000118
courtesi,0.000253,0.000118
freez,0.000253,0.000118
anymor,0.000328,0.000259
win,0.000152,0.000659
item,0.000303,0.000400
finger,0.000177,0.000471
shouldnt,0.000505,0.000118
toward,0.000227,0.000118
shes,0.000253,0.000565
circl,0.000139,0.000118
ever,0.002563,0.001154
pbi,0.000189,0.000118
ridicul,0.001136,0.000118
let,0.002525,0.001790
respond,0.000884,0.000589
screw,0.000644,0.000118
real,0.000682,0.000306
order,0.000290,0.000353
matter,0.000379,0.000306
part,0.000379,0.000447
nc,0.000189,0.000283
offici,0.000253,0.000306
leg,0.000543,0.000471
stuck,0.002058,0.000400
rdu,0.000278,0.000424
even,0.003220,0.001602
outbound,0.000177,0.000118
epicfail,0.000202,0.000118
yea,0.000139,0.000259
father,0.000139,0.000118
corpor,0.000215,0.000353
ramp,0.000139,0.000118
west,0.000139,0.000259
know,0.002866,0.003980
degre,0.000177,0.000283
virgin,0.000189,0.000495
websit,0.001755,0.000659
type,0.000177,0.000306
forget,0.000215,0.000118
manag,0.000556,0.000283
prompt,0.000152,0.000447
shouldv,0.000189,0.000118
downgrad,0.000152,0.000118
disappear,0.000202,0.000118
flightr,0.001881,0.000377
becom,0.000177,0.000400
info,0.001326,0.001107
except,0.000379,0.000400
kiosk,0.000164,0.000118
flightat,0.000328,0.000118
right,0.001768,0.001884
feb,0.000341,0.000471
citi,0.000631,0.000447
laguardia,0.000164,0.000118
stop,0.001162,0.000589
suggest,0.000417,0.000424
were,0.003510,0.002379
unitedairlin,0.000556,0.000330
spring,0.000164,0.000306
live,0.000518,0.000589
rd,0.000379,0.000259
sell,0.000278,0.000259
respons,0.001957,0.001861
onlin,0.002058,0.000942
sign,0.000391,0.000424
better,0.001679,0.001272
rip,0.000177,0.000118
automat,0.000164,0.000306
prefer,0.000379,0.000259
number,0.002159,0.002167
size,0.000189,0.000118
gotten,0.000265,0.000118
futur,0.000354,0.000518
add,0.000581,0.001201
practic,0.000189,0.000118
unless,0.000189,0.000118
yyz,0.000202,0.000118
flt,0.001528,0.000966
sens,0.000429,0.000118
snack,0.000177,0.000424
jfk,0.001578,0.001413
london,0.000177,0.000118
sincer,0.000177,0.000118
buf,0.000164,0.000118
chi,0.000139,0.000118
stole,0.000139,0.000118
nd,0.000606,0.000377
fee,0.001061,0.000942
bus,0.000265,0.000118
send,0.001061,0.001319
cold,0.000265,0.000542
sooner,0.000139,0.000283
amp,0.005997,0.003957
re,0.000341,0.000306
buy,0.000530,0.000518
affect,0.000152,0.000306
touch,0.000189,0.000424
shitti,0.000189,0.000118
despit,0.000278,0.000495
amaz,0.000253,0.002190
incred,0.000253,0.000400
vs,0.000139,0.000118
fleek,0.000455,0.002944
bug,0.000139,0.000118
drove,0.000177,0.000118
connect,0.003169,0.001649
reflight,0.000518,0.000495
useless,0.000354,0.000118
husband,0.000366,0.000353
english,0.000164,0.000118
save,0.000240,0.000636
guitar,0.000177,0.000118
resolut,0.000215,0.000306
elsewher,0.000152,0.000118
strike,0.000152,0.000118
instead,0.000922,0.000777
btw,0.000189,0.000471
given,0.000720,0.000306
approv,0.000152,0.000118
flts,0.000177,0.000118
address,0.000492,0.000589
atlanta,0.000177,0.000754
program,0.000290,0.000400
near,0.000316,0.000306
usair,0.000543,0.000400
am,0.004949,0.003792
two,0.002235,0.001248
through,0.001982,0.001554
if,0.005076,0.005228
disrespect,0.000202,0.000118
child,0.000215,0.000495
few,0.000379,0.000966
understand,0.001250,0.000659
charg,0.001503,0.000636
id,0.000896,0.001107
ahold,0.000139,0.000118
where,0.001818,0.001201
troubl,0.000429,0.000259
inconveni,0.000581,0.000118
terribl,0.001351,0.000259
job,0.000556,0.001248
coat,0.000152,0.000118
ticket,0.003119,0.003603
knew,0.000404,0.000118
woman,0.000215,0.000118
previous,0.000265,0.000118
warn,0.000164,0.000118
empti,0.000556,0.000283
economi,0.000202,0.000118
known,0.000202,0.000118
excel,0.000139,0.000659
doubl,0.000215,0.000118
fyi,0.000202,0.000283
ran,0.000177,0.000118
twitter,0.000568,0.000989
refund,0.001856,0.000966
load,0.000720,0.000118
receipt,0.000265,0.000353
doubt,0.000189,0.000118
yrs,0.000139,0.000118
hope,0.001856,0.002449
counter,0.000556,0.000259
happen,0.001654,0.000966
exit,0.000240,0.000118
certain,0.000265,0.000259
frozen,0.000215,0.000118
code,0.000265,0.000447
loyal,0.000556,0.000424
wast,0.000707,0.000118
yesterday,0.001124,0.000636
cab,0.000240,0.000118
full,0.000985,0.000424
unaccept,0.001162,0.000118
car,0.000745,0.000471
well,0.001540,0.002285
spoken,0.000164,0.000118
onhold,0.000139,0.000118
jetway,0.000253,0.000118
weekend,0.000253,0.000589
separ,0.000177,0.000283
wrote,0.000139,0.000118
site,0.000947,0.000707
lock,0.000139,0.000118
read,0.000366,0.000542
death,0.000139,0.000306
fund,0.000227,0.000118
follow,0.000770,0.003439
pre,0.000164,0.000259
aw,0.000808,0.000259
inbound,0.000177,0.000118
compar,0.000139,0.000118
as,0.004268,0.003674
exist,0.000303,0.000259
nothappi,0.000240,0.000118
vx,0.000152,0.000259
share,0.000391,0.000777
peopl,0.003068,0.001248
wout,0.000177,0.000118
sort,0.000278,0.000353
wifi,0.001250,0.000801
zone,0.000139,0.000118
liter,0.000354,0.000259
school,0.000139,0.000330
stupid,0.000164,0.000118
red,0.000152,0.000283
went,0.000657,0.000612
ref,0.000139,0.000118
myself,0.000328,0.000330
prob,0.000177,0.000118
around,0.000669,0.000447
rep,0.001389,0.000565
res,0.000164,0.000283
unbeliev,0.000290,0.000118
mistak,0.000316,0.000283
goodwil,0.000139,0.000118
juan,0.000152,0.000283
ahead,0.000202,0.000259
cowboycerron,0.000152,0.000118
honest,0.000316,0.000118
ceo,0.000189,0.000919
trap,0.000152,0.000118
begin,0.000227,0.000306
loung,0.000227,0.000589
hous,0.000189,0.000118
event,0.000164,0.000353
confer,0.000152,0.000118
bummer,0.000139,0.000118
flightd,0.000278,0.000283
travel,0.002803,0.003698
non,0.000366,0.000118
parent,0.000177,0.000118
nor,0.000164,0.000118
flightl,0.005783,0.001578
idiot,0.000202,0.000118
sent,0.001275,0.002214
mexico,0.000189,0.000377
emerg,0.000215,0.000330
airport,0.003308,0.002567
answer,0.002210,0.000518
comput,0.000657,0.000283
weather,0.002816,0.002049
jet,0.000455,0.000612
tweet,0.000934,0.001295
often,0.000139,0.000283
furious,0.000139,0.000118
more,0.003788,0.002426
bwi,0.000366,0.000518
morn,0.001174,0.001837
fleet,0.000480,0.002897
solut,0.000303,0.000118
unabl,0.000429,0.000118
road,0.000164,0.000118
cannot,0.000619,0.000283
suppos,0.001199,0.000495
email,0.002538,0.002120
track,0.000341,0.000330
waiv,0.000215,0.000118
soon,0.000429,0.000989
rr,0.000139,0.000330
updat,0.001730,0.001248
switch,0.000694,0.000447
upset,0.000518,0.000118
pray,0.000139,0.000118
most,0.000821,0.000589
earlier,0.000694,0.001083
iad,0.000492,0.000659
throw,0.000202,0.000118
unus,0.000164,0.000118
reserv,0.002285,0.001743
skill,0.000152,0.000118
weak,0.000139,0.000118
approach,0.000139,0.000118
handler,0.000189,0.000118
staf,0.000139,0.000118
advisori,0.000164,0.000518
need,0.005960,0.005040
along,0.000202,0.000283
tonight,0.001149,0.001813
never,0.003535,0.001083
paperwork,0.000164,0.000118
voucher,0.001300,0.000801
final,0.001199,0.001460
blame,0.000379,0.000118
air,0.001225,0.001248
ny,0.000328,0.000118
broken,0.000846,0.000118
notifi,0.000379,0.000259
repres,0.000290,0.000330
fuck,0.000631,0.000118
refuel,0.000139,0.000118
profit,0.000227,0.000118
young,0.000139,0.000118
didnt,0.002172,0.001060
name,0.000745,0.001484
damag,0.000366,0.000118
usa,0.000139,0.000377
explan,0.000366,0.000118
nah,0.000152,0.000118
inflight,0.000316,0.000565
assist,0.000783,0.000683
serv,0.000391,0.000283
still,0.006073,0.002261
frm,0.000189,0.000118
delta,0.000707,0.000659
per,0.000278,0.000118
open,0.000884,0.001248
guess,0.000682,0.000447
tough,0.000177,0.000118
alway,0.000783,0.001319
arent,0.000606,0.000283
move,0.000884,0.000707
use,0.002298,0.002708
coach,0.000227,0.000283
insult,0.000227,0.000118
down,0.001187,0.001060
stink,0.000152,0.000118
pick,0.000808,0.000636
nope,0.000391,0.000118
spot,0.000164,0.000118
million,0.000177,0.000118
busi,0.001730,0.000895
walk,0.000316,0.000118
featur,0.000164,0.000118
reason,0.000985,0.000589
rt,0.000391,0.001672
five,0.000189,0.000118
fuel,0.000227,0.000118
accord,0.000227,0.000118
movi,0.000164,0.000118
watch,0.000518,0.000636
return,0.000896,0.000824
unavail,0.000177,0.000118
ineffici,0.000139,0.000118
week,0.001742,0.001531
pilot,0.001263,0.001154
major,0.000290,0.000118
twice,0.000846,0.000118
transact,0.000164,0.000118
kick,0.000189,0.000118
messag,0.000896,0.000659
dealt,0.000139,0.000118
easi,0.000290,0.000589
earn,0.000265,0.000353
buffalo,0.000189,0.000118
tampa,0.000189,0.000259
direct,0.000934,0.001083
misplac,0.000152,0.000118
learn,0.000467,0.000306
phone,0.004924,0.001531
beat,0.000139,0.000330
aircanada,0.000139,0.000118
bna,0.000316,0.000283
avail,0.001300,0.000919
between,0.000442,0.000447
east,0.000139,0.000283
cancun,0.000152,0.000118
ba,0.000139,0.000118
note,0.000379,0.000377
fli,0.005151,0.006759
water,0.000455,0.000118
least,0.000972,0.000447
want,0.003119,0.002214
appear,0.000240,0.000306
exec,0.000164,0.000118
iah,0.000505,0.000424
mke,0.000152,0.000118
worthless,0.000139,0.000118
reward,0.000253,0.000330
sinc,0.001957,0.000707
fun,0.000316,0.000447
oscar,0.000278,0.000471
express,0.000202,0.000118
valuabl,0.000139,0.000118
belong,0.000164,0.000118
wrong,0.000922,0.000353
forward,0.000265,0.000919
effici,0.000164,0.000118
new,0.001755,0.003132
train,0.000543,0.000118
virginamerica,0.000164,0.000636
month,0.000732,0.000895
treat,0.000884,0.000400
eat,0.000240,0.000118
kept,0.000328,0.000118
ugh,0.000265,0.000118
those,0.000619,0.000966
home,0.002487,0.002496
turn,0.000606,0.000353
heard,0.000606,0.000424
bc,0.001124,0.000377
kill,0.000278,0.000118
yep,0.000189,0.000259
flier,0.000152,0.000283
march,0.000139,0.000565
nice,0.000934,0.001696
imposs,0.000316,0.000118
hrs,0.003750,0.000353
second,0.000505,0.000730
felt,0.000164,0.000118
rememb,0.000265,0.000118
both,0.000657,0.000683
middl,0.000366,0.000377
oper,0.000480,0.000471
otherwis,0.000177,0.000118
terri,0.000063,0.000283
metal,0.000063,0.000259
dal,0.000063,0.000400
drink,0.000354,0.000471
silver,0.000164,0.000259
requir,0.000265,0.000330
upgrad,0.001086,0.001531
rout,0.000354,0.000895
ride,0.000227,0.000447
autom,0.000556,0.000118
level,0.000227,0.000118
ani,0.003018,0.004757
forev,0.000215,0.000118
music,0.000164,0.000353
danc,0.000063,0.000259
littl,0.000631,0.000659
truli,0.000177,0.000283
incorrect,0.000152,0.000118
talk,0.001427,0.000636
disorgan,0.000152,0.000118
promo,0.000063,0.000424
can,0.000063,0.011423
anyth,0.001250,0.000989
small,0.000316,0.000306
mention,0.000328,0.000118
end,0.000682,0.000659
room,0.000682,0.000330
shoutout,0.000063,0.000259
sunni,0.000063,0.000259
wheelchair,0.000189,0.000118
